201508;SS12924202;20150801100139;Erro;20150803104544;1;0;EG - 8X - SISTEMA DE SEGURANCA - MODULO DE ADMINISTRACAO;20150804200000
201508;SS12925411;20150803093258;Ad-hoc;20150804175244;1;0;EG - 0E - CADASTRO DE CLIENTES;20150805094000
201508;SS12926255;20150803112250;Erro;20150803144623;1;0;3M - MES - MANUFACTURING EXECUTION SYSTEM;20150803173349
201508;SS12926460;20150803115132;Ad-hoc;20150805150209;1;0;EG - 0M - CADASTRO DE FORNECEDORES;20150805153600
201508;SS12926484;20150803115401;Lentidão;20150805093057;1;0;EG - 0G - CADASTRO DE PRODUTOS;20150805115600
201508;SS12927351;20150803151747;Ad-hoc;20150805102957;1;0;24 - SIMULADOR DE GENTE;20150811091900
201508;SS12927407;20150803152659;Lentidão;20150803173949;1;0;EG - 0L - CARGAS EGS;20150804092800
201508;SS12927764;20150803161930;Dúvida;20150804105317;1;0;PCA - MARCACAO DE PEDIDOS;20150804142300
201508;SS12927827;20150803162844;Ad-hoc;20150804195335;1;0;EG - 0W - WORKFLOW CENTRAL DE CADASTROS;20150805163200
201508;SS12928331;20150803180000;Ad-hoc;20150805180039;1;0;EG - 0R - CADASTRO DE MATERIAIS;20150805180500
201508;SS12928515;20150803200500;Dúvida;20150804112446;1;1;1S - CUBO - SDG;20150804200000
201508;SS12928518;20150803200828;Operação de Negócio;20150803210707;1;0;2V - VENDAS E FORNECIMENTO;20150804200000
201508;SS12928520;20150803201250;Operação de Negócio;20150803210852;1;0;2V - VENDAS E FORNECIMENTO;20150804200000
201508;SS12928894;20150804082802;Dúvida;20150804142610;1;0;28 - SISTEMA DE PRECOS;20150804203248
201508;SS12928962;20150804083959;Ad-hoc;20150805104507;1;0;1S - CUBO - SDG;20150806084100
201508;SS12929903;20150804110653;Indisponibilidade;20150804202122;1;0;3M - MES - MANUFACTURING EXECUTION SYSTEM;20150805111000
201508;SS12929991;20150804111951;Erro;20150804142225;1;0;3M - MES - MANUFACTURING EXECUTION SYSTEM;20150804172919
201508;SS12931838;20150804165443;Operação de Negócio;20150805113231;1;0;1O - CUBO - OBZ;20150806165700
201508;SS12932278;20150804182429;Problema;20150810174614;1;0;1C - CUBO CR BRASIL;20150810182900
201508;SS12933324;20150805094624;Operação de Negócio;20150806164022;1;0;1Z - CUBO - CBZ;20150807094700
201508;SS12933525;20150805101317;Dúvida;20150805112426;1;0;20 - VERBAS MKT E VENDAS;20150812131600
201508;SS12933545;20150805101637;Dúvida;20150805150143;1;0;3M - MES - MANUFACTURING EXECUTION SYSTEM;20150805162125
201508;SS12934495;20150805130846;Problema;20150813123958;1;0;3M - MES - MANUFACTURING EXECUTION SYSTEM;20150921110000
201508;SS12934601;20150805134318;Ad-hoc;20150805154526;1;0;28 - SISTEMA DE PRECOS;20150806014900
201508;SS12934936;20150805145008;Dúvida;20150807143613;1;0;19 - PLANNING - CONTROLE DE VERBAS;20150810115400
201508;SS12935150;20150805152743;Ad-hoc;20150807111151;1;0;EG - 0R - CADASTRO DE MATERIAIS;20150807153200
201508;SS12935768;20150805172325;Operação de Negócio;20150806111445;1;0;1S - CUBO - SDG;20150807173100
201508;SS12937177;20150806102148;Ad-hoc;20150810100718;1;0;1C - CUBO CR BRASIL;20150810102400
201508;SS12937634;20150806113911;Dúvida;20150806165155;1;0;3M - MES - MANUFACTURING EXECUTION SYSTEM;20150811164700
201508;SS12937642;20150806114031;Ad-hoc;20150807172343;1;0;1S - CUBO - SDG;20150810120000
201508;SS12937693;20150806114851;Ad-hoc;20150806173133;1;0;3M - MES - MANUFACTURING EXECUTION SYSTEM;20150811165300
201508;SS12937939;20150806124222;Ad-hoc;20150806165132;1;0;TM - I2 TRANSPORT MANAGEMENT SYSTEM;20150807104600
201508;SS12937942;20150806124309;Ad-hoc;20150806175517;1;0;EG - 8W - WORKFLOW DE ACESSO A SISTEMAS;20150807155500
201508;SS12938722;20150806152510;Operação de Negócio;20150812111524;1;0;1G - SDG DESEMPENHO GERENCIAL;20150812163200
201508;SS12938844;20150806154441;Dúvida;20150819122949;1;0;2W - CONDICOES COMERCIAIS;20150821132100
201508;SS12939796;20150807013451;Indisponibilidade;20150807025318;1;0;TM - I2 TRANSPORT MANAGEMENT SYSTEM;20150807110000
201508;SS12939840;20150807053140;Indisponibilidade;20150807104216;1;0;3C - COLETA AUTOMATICA;20150810200000
201508;SS12940050;20150807084103;Ad-hoc;20150811170946;1;0;3M - MES - MANUFACTURING EXECUTION SYSTEM;20150814120000
201508;SS12940106;20150807084952;Dúvida;20150811090701;1;0;24 - SIMULADOR DE GENTE;20150811150000
201508;SS12940149;20150807085517;Dúvida;20150807175221;1;0;24 - SIMULADOR DE GENTE;20150811150000
201508;SS12940259;20150807091205;Ad-hoc;20150811122229;1;0;EG - 8W - WORKFLOW DE ACESSO A SISTEMAS;20150814121400
201508;SS12940641;20150807100952;Dúvida;20150807155655;1;0;PCA - MARCACAO DE PEDIDOS;20150810081200
201508;SS12940928;20150807104705;Operação de Negócio;20150810150153;1;0;12 - CUBO FORNEC E PREVISAO;20150811122100
201508;SS12940955;20150807105113;Ad-hoc;20150810152921;1;0;1C - CUBO CR BRASIL;20150811105500
201508;SS12941542;20150807130135;Dúvida;20150807155505;1;0;PCA - MARCACAO DE PEDIDOS;20150807160439
201508;SS12941788;20150807140551;Operação de Negócio;20150807162017;1;0;1Z - CUBO - CBZ;20150811140700
201508;SS12941796;20150807140720;Erro;20150810102923;1;0;3M - MES - MANUFACTURING EXECUTION SYSTEM;20150810140900
201508;SS12942008;20150807144801;Dúvida;20150807175019;1;0;2W - CONDICOES COMERCIAIS;20150810131400
201508;SS12942338;20150807155303;Dúvida;20150810164752;1;0;1S - CUBO - SDG;20150812125900
201508;SS12942401;20150807160343;Ad-hoc;20150810105418;1;0;28 - SISTEMA DE PRECOS;20150813120500
201508;SS12942489;20150807162211;Dúvida;20150810104655;1;0;12 - CUBO FORNEC E PREVISAO;20150810162500
201508;SS12942872;20150807180425;Ad-hoc;20150807182441;1;0;TM - I2 TRANSPORT MANAGEMENT SYSTEM;20150808060900
201508;SS12943977;20150810012714;Indisponibilidade;20150810110548;1;0;TM - I2 TRANSPORT MANAGEMENT SYSTEM;20150810173151
201508;SS12944531;20150810092844;Ad-hoc;20150810160148;1;0;24 - SIMULADOR DE GENTE;20150817123000
201508;SS12944559;20150810093151;Operação de Negócio;20150812143500;1;0;12 - CUBO FORNEC E PREVISAO;20150814151500
201508;SS12944577;20150810093357;Dúvida;20150810115203;1;0;24 - SIMULADOR DE GENTE;20150812153900
201508;SS12944643;20150810094411;Erro;20150810152656;1;0;24 - SIMULADOR DE GENTE;20150812154700
201508;SS12944823;20150810101256;Ad-hoc;20150810184906;1;0;TM - I2 TRANSPORT MANAGEMENT SYSTEM;20150810221537
201508;SS12944865;20150810101933;Dúvida;20150810174045;1;0;TM - I2 TRANSPORT MANAGEMENT SYSTEM;20150810222216
201508;SS12944931;20150810102848;Ad-hoc;20150810164241;1;0;7L - CR BRASIL;20150810223144
201508;SS12944956;20150810103249;Erro;20150810164228;1;0;20 - VERBAS MKT E VENDAS;20150817133800
201508;SS12945002;20150810103847;Ad-hoc;20150810185056;1;0;28 - SISTEMA DE PRECOS;20150811124000
201508;SS12945262;20150810111455;Ad-hoc;20150811150106;1;0;28 - SISTEMA DE PRECOS;20150812151600
201508;SS12945550;20150810120124;Ad-hoc;20150811190148;1;0;3M - MES - MANUFACTURING EXECUTION SYSTEM;20150812120300
201508;SS12946091;20150810140317;Ad-hoc;20150812165415;1;1;TM - I2 TRANSPORT MANAGEMENT SYSTEM;20150813081400
201508;SS12946341;20150810143858;Dúvida;20150813092841;1;0;24 - SIMULADOR DE GENTE;20150813114100
201508;SS12946389;20150810144515;Dúvida;20150810161231;1;0;24 - SIMULADOR DE GENTE;20150813114700
201508;SS12946464;20150810145714;Dúvida;20150810164047;1;0;3M - MES - MANUFACTURING EXECUTION SYSTEM;20150811090400
201508;SS12946647;20150810152046;Dúvida;20150812173332;1;0;24 - SIMULADOR DE GENTE;20150813123000
201508;SS12946827;20150810154328;Dúvida;20150813111639;1;0;24 - SIMULADOR DE GENTE;20150813124600
201508;SS12947077;20150810162451;Ad-hoc;20150810171841;1;0;PCA - MARCACAO DE PEDIDOS;20150811043000
201508;SS12947089;20150810162733;Operação de Negócio;20150811110322;1;0;1O - CUBO - OBZ;20150812163200
201508;SS12947109;20150810163056;Ad-hoc;20150810172438;1;0;PCA - MARCACAO DE PEDIDOS;20150811043400
201508;SS12947135;20150810163639;Ad-hoc;20150810172225;1;0;PCA - MARCACAO DE PEDIDOS;20150811044200
201508;SS12947181;20150810164319;Ad-hoc;20150810171559;1;0;PCA - MARCACAO DE PEDIDOS;20150811044700
201508;SS12947197;20150810164618;Ad-hoc;20150810191139;1;0;28 - SISTEMA DE PRECOS;20150811045200
201508;SS12948089;20150811081401;Ad-hoc;20150819175157;1;0;EG - 0R - CADASTRO DE MATERIAIS;20150820092500
201508;SS12948136;20150811082653;Ad-hoc;20150818171613;1;0;1S - CUBO - SDG;20150824114600
201508;SS12948210;20150811083848;Ad-hoc;20150812114625;1;0;24 - SIMULADOR DE GENTE;20150818120000
201508;SS12948472;20150811091534;Operação de Negócio;20150811163201;1;0;1G - SDG DESEMPENHO GERENCIAL;20150813092200
201508;SS12948532;20150811092242;Dúvida;20150811171826;1;0;19 - PLANNING - CONTROLE DE VERBAS;20150812123700
201508;SS12948694;20150811094353;Problema;20150812095016;1;0;7L - CR BRASIL;20150817094600
201508;SS12948766;20150811095213;Dúvida;20150811160855;1;0;12 - CUBO FORNEC E PREVISAO;20150812095700
201508;SS12949468;20150811111858;Dúvida;20150811165351;1;0;PCA - MARCACAO DE PEDIDOS;20150813172600
201508;SS12949527;20150811112630;Dúvida;20150811165443;1;0;PCA - MARCACAO DE PEDIDOS;20150813172800
201508;SS12949918;20150811123640;Dúvida;20150811191512;1;0;EG - 8W - WORKFLOW DE ACESSO A SISTEMAS;20150812124800
201508;SS12950522;20150811143906;Dúvida;20150812191114;1;0;PCA - MARCACAO DE PEDIDOS;20150813124600
201508;SS12951406;20150811164041;Ad-hoc;20150811180046;1;0;28 - SISTEMA DE PRECOS;20150812144300
201508;SS12951783;20150811173717;Dúvida;20150812182733;1;0;12 - CUBO FORNEC E PREVISAO;20150813191800
201508;SS12951810;20150811174346;Ad-hoc;20150812165136;1;0;TM - I2 TRANSPORT MANAGEMENT SYSTEM;20150819114900
201508;SS12952591;20150812085446;Operação de Negócio;20150813090412;1;0;12 - CUBO FORNEC E PREVISAO;20150814085600
201508;SS12952623;20150812085849;Ad-hoc;20150812093931;1;0;28 - SISTEMA DE PRECOS;20150812210332
201508;SS12953038;20150812095416;Erro;20150813115238;1;0;3M - MES - MANUFACTURING EXECUTION SYSTEM;20150813120100
201508;SS12953639;20150812110326;Operação de Negócio;20150819124340;1;0;20 - VERBAS MKT E VENDAS;20150819140600
201508;SS12953884;20150812113315;Dúvida;20150812173247;1;0;PCA - MARCACAO DE PEDIDOS;20150813094400
201508;SS12953983;20150812114403;Dúvida;20150814104932;1;0;PCA - MARCACAO DE PEDIDOS;20150817165700
201508;SS12954485;20150812133406;Ad-hoc;20150814114112;1;0;EG - 0S - CADASTRO DE PLANTA FABRIL;20150814134200
201508;SS12954859;20150812144147;Erro;20150813093903;1;0;19 - PLANNING - CONTROLE DE VERBAS;20150813174300
201508;SS12954961;20150812145836;Erro;20150812170658;1;0;7L - CR BRASIL;20150813130200
201508;SS12954975;20150812150037;Indisponibilidade;20150813161543;1;0;PCA - MARCACAO DE PEDIDOS;20150817091300
201508;SS12955199;20150812153555;Lentidão;20150831114334;0;0;PCA - MARCACAO DE PEDIDOS;20150818154000
201508;SS12956212;20150812205448;Ad-hoc;20150814151953;1;0;3M - MES - MANUFACTURING EXECUTION SYSTEM;20150817085000
201508;SS12956525;20150813083003;Dúvida;20150813165304;1;0;2W - CONDICOES COMERCIAIS;20150814103800
201508;SS12956585;20150813084044;Ad-hoc;20150821170547;1;0;2W - CONDICOES COMERCIAIS;20150825170000
201508;SS12956634;20150813084707;Problema;20150909113353;1;0;12 - CUBO FORNEC E PREVISAO;20150929075500
201508;SS12956913;20150813092825;Ad-hoc;20150821190041;1;0;3M - MES - MANUFACTURING EXECUTION SYSTEM;20150824103200
201508;SS12956954;20150813093432;Ad-hoc;20150819203122;1;0;3M - MES - MANUFACTURING EXECUTION SYSTEM;20150824103800
201508;SS12957100;20150813095046;Ad-hoc;20150813142416;1;0;PCA - MARCACAO DE PEDIDOS;20150814165200
201508;SS12958020;20150813115959;Ad-hoc;20150814193743;1;0;EG - 0G - CADASTRO DE PRODUTOS;20150817120500
201508;SS12958403;20150813134504;Lentidão;20150814181841;1;0;PCA - MARCACAO DE PEDIDOS;20150820121400
201508;SS12959346;20150813160930;Ad-hoc;20150819142737;1;0;EG - 0R - CADASTRO DE MATERIAIS;20150819163600
201508;SS12959758;20150813171807;Problema;20150819110129;1;0;SE SUITE;20150826163000
201508;SS12959859;20150813174006;Dúvida;20150817155156;1;0;EG - 0W - WORKFLOW CENTRAL DE CADASTROS;20150817174200
201508;SS12960369;20150814080956;Problema;20150831101031;1;0;20 - VERBAS MKT E VENDAS;20150929170000
201508;SS12960649;20150814085432;Dúvida;20150814162038;1;0;TM - I2 TRANSPORT MANAGEMENT SYSTEM;20150814165531
201508;SS12961132;20150814095100;Erro;20150819102441;1;0;2W - CONDICOES COMERCIAIS;20150819145300
201508;SS12961390;20150814102709;Ad-hoc;20150817123907;1;0;EG - 0I - INTERFACES EGS - P -  SISTCORP;20150818102800
201508;SS12962211;20150814121145;Lentidão;20150819165228;1;0;PCA - MARCACAO DE PEDIDOS;20150819171300
201508;SS12962226;20150814121459;Ad-hoc;20150820124138;1;0;EG - 8W - WORKFLOW DE ACESSO A SISTEMAS;20150821151700
201508;SS12962939;20150814144424;Indisponibilidade;20150825143723;1;0;3C - COLETA AUTOMATICA;20150903160800
201508;SS12963141;20150814150712;Problema;20150914113056;1;0;19 - PLANNING - CONTROLE DE VERBAS;20150930141100
201508;SS12963490;20150814155639;Dúvida;20150814184544;1;0;28 - SISTEMA DE PRECOS;20150815040000
201508;SS12963666;20150814162215;Dúvida;20150814175555;1;0;TM - I2 TRANSPORT MANAGEMENT SYSTEM;20150814222622
201508;SS12964351;20150814203131;Dúvida;20150817155211;1;0;PCA - MARCACAO DE PEDIDOS;20150819120000
201508;SS12965128;20150815151446;Dúvida;20150817173321;1;0;3C - COLETA AUTOMATICA;20150818112200
201508;SS12965926;20150817045420;Indisponibilidade;20150825163539;1;0;3C - COLETA AUTOMATICA;20150908105600
201508;SS12965933;20150817050516;Indisponibilidade;20150825145917;1;0;3C - COLETA AUTOMATICA;20150904094900
201508;SS12966943;20150817100509;Ad-hoc;20150818180917;1;0;3M - MES - MANUFACTURING EXECUTION SYSTEM;20150819101900
201508;SS12967299;20150817110425;Dúvida;20150817140159;1;0;12 - CUBO FORNEC E PREVISAO;20150818110600
201508;SS12967336;20150817111214;Ad-hoc;20150817124015;1;0;EG - 0I - INTERFACES EGS - P -  SISTCORP;20150819111200
201508;SS12967482;20150817113949;Dúvida;20150818110538;1;0;2W - CONDICOES COMERCIAIS;20150820164400
201508;SS12967689;20150817124953;Ad-hoc;20150817143844;1;0;3M - MES - MANUFACTURING EXECUTION SYSTEM;20150817190130
201508;SS12967814;20150817133549;Dúvida;20150817144510;1;0;3M - MES - MANUFACTURING EXECUTION SYSTEM;20150817194559
201508;SS12968184;20150817143543;Ad-hoc;20150818144707;1;0;EG - 8R - SISTEMA DE SEGURANCA - MODULO DE CADASTRO;20150819143800
201508;SS12968298;20150817144933;Indisponibilidade;20150818110232;1;0;28 - SISTEMA DE PRECOS;20150818125200
201508;SS12968725;20150817154802;Lentidão;20150820122749;1;0;EG - 0W - WORKFLOW CENTRAL DE CADASTROS;20150824124000
201508;SS12969546;20150817180254;Ad-hoc;20150818153213;1;0;1S - CUBO - SDG;20150819180600
201508;SS12969920;20150818004636;Indisponibilidade;20150825145718;1;0;3C - COLETA AUTOMATICA;20150904043900
201508;SS12969936;20150818012900;Indisponibilidade;20150818104216;1;0;TM - I2 TRANSPORT MANAGEMENT SYSTEM;20150818110000
201508;SS12969976;20150818051953;Dúvida;20150825142010;1;0;3C - COLETA AUTOMATICA;20150825173700
201508;SS12970102;20150818075917;Dúvida;20150825141616;1;0;3C - COLETA AUTOMATICA;20150825165900
201508;SS12970156;20150818081507;Indisponibilidade;20150819091624;1;0;SE SUITE;20150819120000
201508;SS12970322;20150818084354;Ad-hoc;20150824165341;1;0;EG - 8R - SISTEMA DE SEGURANCA - MODULO DE CADASTRO;20150825120000
201508;SS12970333;20150818084544;Dúvida;20150819104708;1;0;PCA - MARCACAO DE PEDIDOS;20150819160000
201508;SS12970592;20150818091950;Dúvida;20150821112140;1;0;2W - CONDICOES COMERCIAIS;20150821142300
201508;SS12970691;20150818093108;Dúvida;20150818154037;1;0;PCA - MARCACAO DE PEDIDOS;20150821144000
201508;SS12970823;20150818094340;Lentidão;20150819163315;1;0;PCA - MARCACAO DE PEDIDOS;20150821144600
201508;SS12970829;20150818094417;Lentidão;20150819162843;1;0;PCA - MARCACAO DE PEDIDOS;20150821144600
201508;SS12971357;20150818105134;Operação de Negócio;20150818163536;1;0;SE SUITE;20150825135200
